"series: Advanced title search
  no of seasons: N/A
 episode: N/A
   "
"series: A Knight of the Seven Kingdoms
  no of seasons: N/A
 episode: N/A
   "
"series: The Lincoln Lawyer
  no of seasons: N/A
 episode: N/A
   "
"series: The Pitt
  no of seasons: N/A
 episode: N/A
   "
"series: Spider-Noir
  no of seasons: N/A
 episode: N/A
   "
"series: Fallout
  no of seasons: N/A
 episode: N/A
   "
"series: Game of Thrones
  no of seasons: N/A
 episode: N/A
   "
"series: Love Story
  no of seasons: N/A
 episode: N/A
   "
"series: Cross
  no of seasons: N/A
 episode: N/A
   "
"series: Bridgerton
  no of seasons: N/A
 episode: N/A
   "
"series: Stranger Things
  no of seasons: N/A
 episode: N/A
   "
"series: The Night Manager
  no of seasons: N/A
 episode: N/A
   "
"series: Shrinking
  no of seasons: N/A
 episode: N/A
   "
"series: Breaking Bad
  no of seasons: N/A
 episode: N/A
   "
"series: The Beauty
  no of seasons: N/A
 episode: N/A
   "
"series: Landman
  no of seasons: N/A
 episode: N/A
   "
"series: The Rookie
  no of seasons: N/A
 episode: N/A
   "
"series: House of the Dragon
  no of seasons: N/A
 episode: N/A
   "
"series: Star Trek: Starfleet Academy
  no of seasons: N/A
 episode: N/A
   "
"series: Vladimir
  no of seasons: N/A
 episode: N/A
   "
"series: Hijack
  no of seasons: N/A
 episode: N/A
   "
"series: Memory of a Killer
  no of seasons: N/A
 episode: N/A
   "
"series: High Potential
  no of seasons: N/A
 episode: N/A
   "
"series: Pluribus
  no of seasons: N/A
 episode: N/A
   "
"series: Tell Me Lies
  no of seasons: N/A
 episode: N/A
   "
"series: Industry
  no of seasons: N/A
 episode: N/A
   "
"series: The Sopranos
  no of seasons: N/A
 episode: N/A
   "
"series: Better Call Saul
  no of seasons: N/A
 episode: N/A
   "
"series: The Walking Dead
  no of seasons: N/A
 episode: N/A
   "
"series: The White Lotus
  no of seasons: N/A
 episode: N/A
   "
"series: Animal Kingdom
  no of seasons: N/A
 episode: N/A
   "
"series: True Detective
  no of seasons: N/A
 episode: N/A
   "
"series: Ponies
  no of seasons: N/A
 episode: N/A
   "
"series: The Boys
  no of seasons: N/A
 episode: N/A
   "
"series: Scarpetta
  no of seasons: N/A
 episode: N/A
   "
"series: Dawson's Creek
  no of seasons: N/A
 episode: N/A
   "
"series: Yellowstone
  no of seasons: N/A
 episode: N/A
   "
"series: Paradise
  no of seasons: N/A
 episode: N/A
   "
"series: Dexter
  no of seasons: N/A
 episode: N/A
   "
"series: Supernatural
  no of seasons: N/A
 episode: N/A
   "
"series: ER
  no of seasons: N/A
 episode: N/A
   "
"series: Grey's Anatomy
  no of seasons: N/A
 episode: N/A
   "
"series: Euphoria
  no of seasons: N/A
 episode: N/A
   "
"series: Severance
  no of seasons: N/A
 episode: N/A
   "
"series: Dark
  no of seasons: N/A
 episode: N/A
   "
"series: From
  no of seasons: N/A
 episode: N/A
   "
"series: The Night Agent
  no of seasons: N/A
 episode: N/A
   "
"series: Homeland
  no of seasons: N/A
 episode: N/A
   "
"series: Fargo
  no of seasons: N/A
 episode: N/A
   "
"series: Smallville
  no of seasons: N/A
 episode: N/A
   "
"series: The Wire
  no of seasons: N/A
 episode: N/A
   "
"series: Mad Men
  no of seasons: N/A
 episode: N/A
   "
"series: Succession
  no of seasons: N/A
 episode: N/A
   "
"series: The Last of Us
  no of seasons: N/A
 episode: N/A
   "
"series: Law & Order: Special Victims Unit
  no of seasons: N/A
 episode: N/A
   "
"series: Reacher
  no of seasons: N/A
 episode: N/A
   "
"series: Tehran
  no of seasons: N/A
 episode: N/A
   "
"series: Ted Lasso
  no of seasons: N/A
 episode: N/A
   "
"series: Slow Horses
  no of seasons: N/A
 episode: N/A
   "
"series: House
  no of seasons: N/A
 episode: N/A
   "
"series: One Piece
  no of seasons: N/A
 episode: N/A
   "
"series: Dark Winds
  no of seasons: N/A
 episode: N/A
   "
"series: Andor
  no of seasons: N/A
 episode: N/A
   "
"series: Task
  no of seasons: N/A
 episode: N/A
   "
"series: School Spirits
  no of seasons: N/A
 episode: N/A
   "
"series: Silo
  no of seasons: N/A
 episode: N/A
   "
"series: Scrubs
  no of seasons: N/A
 episode: N/A
   "
